,sparsity,learning_rate,n_factors,regularization,RMSE,MAE,Bias,Variance,Accuracy_half,Accuracy_one,Coverage,Avg_Precision,Avg_Recall
150,9.54e-05,0.005,20,0.01,1.0546162535244907,0.8373302591015582,3.5753732248841255,0.5773131664842066,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0012272834552749588,0.007834534628643058
151,9.54e-05,0.005,20,0.05,1.0546162546308566,0.8373302585756484,3.575373225756863,0.5773131664405867,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0012272834552749588,0.007834534628643058
152,9.54e-05,0.005,20,0.1,1.0546162556998036,0.8373302579069836,3.5753732266415215,0.5773131663824389,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0012272834552749588,0.007834534628643058
153,9.54e-05,0.005,30,0.01,1.0546240490881504,0.8373493973793501,3.575377391140198,0.5773125083814262,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0012272834552749588,0.007834534628643058
154,9.54e-05,0.005,30,0.05,1.0546240499965243,0.837349395827471,3.5753773924797723,0.5773125098214057,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0012272834552749588,0.007834534628643058
155,9.54e-05,0.005,30,0.1,1.0546240509309712,0.8373493943582,3.575377393827857,0.5773125113784114,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0012272834552749588,0.007834534628643058
156,9.54e-05,0.01,5,0.01,1.0515883210888632,0.8350227996615963,3.5724340390582823,0.5826553706406136,0.7877984084880637,2.2944297082228116,22.143236074270554,0.00080245456691055,0.0051707928549044185
157,9.54e-05,0.01,5,0.05,1.0515883208356904,0.8350227999492876,3.5724340394102403,0.5826553717216766,0.7877984084880637,2.2944297082228116,22.143236074270554,0.00080245456691055,0.0051707928549044185
158,9.54e-05,0.01,5,0.1,1.0515883209555876,0.8350228004744913,3.5724340396448087,0.5826553728247161,0.7877984084880637,2.2944297082228116,22.143236074270554,0.00080245456691055,0.0051707928549044185
159,9.54e-05,0.01,10,0.01,1.0516023380065653,0.8349994134683608,3.5724321531010825,0.5826682598680294,0.7877984084880637,2.2944297082228116,22.143236074270554,0.001180080245456691,0.007677843936070197
160,9.54e-05,0.01,10,0.05,1.0516023379610517,0.8349994127542736,3.572432155048111,0.5826682625459286,0.7877984084880637,2.2944297082228116,22.143236074270554,0.001180080245456691,0.007677843936070197
161,9.54e-05,0.01,10,0.1,1.0516023383072874,0.8349994124137325,3.572432156597578,0.5826682647161591,0.7877984084880637,2.2944297082228116,22.143236074270554,0.001180080245456691,0.007677843936070197
162,9.54e-05,0.01,20,0.01,1.0516287666345172,0.8350799420561423,3.572443826692307,0.5826681299401868,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0009440641963653528,0.0061109370103415855
163,9.54e-05,0.01,20,0.05,1.0516287684037027,0.8350799399624572,3.572443827707441,0.5826681299227099,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0009440641963653528,0.0061109370103415855
164,9.54e-05,0.01,20,0.1,1.051628769760207,0.8350799377030548,3.5724438286104307,0.5826681302576489,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0009440641963653528,0.0061109370103415855
165,9.54e-05,0.01,30,0.01,1.0516340542571163,0.8351212116811494,3.5724549806613632,0.5826678082111724,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0009440641963653528,0.0061109370103415855
166,9.54e-05,0.01,30,0.05,1.0516340574214662,0.8351212085445874,3.5724549831873937,0.5826678124650364,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0009440641963653528,0.0061109370103415855
167,9.54e-05,0.01,30,0.1,1.0516340601106806,0.8351212063198471,3.572454985196329,0.5826678167624769,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0009440641963653528,0.0061109370103415855
168,9.54e-05,0.02,5,0.01,1.05027057794634,0.8343726477737723,3.568617107342317,0.5910258788190775,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
169,9.54e-05,0.02,5,0.05,1.0502705765664142,0.8343726451903446,3.56861710884131,0.5910258837798982,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
170,9.54e-05,0.02,5,0.1,1.0502705772280527,0.8343726449874208,3.568617109311542,0.5910258880802859,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
171,9.54e-05,0.02,10,0.01,1.050332705100286,0.8343376308476677,3.5685801666795838,0.5911105293544918,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
172,9.54e-05,0.02,10,0.05,1.0503327058384875,0.8343376353049357,3.5685801719277093,0.5911105415302077,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
173,9.54e-05,0.02,10,0.1,1.0503327071383728,0.8343376378376098,3.568580175136046,0.5911105496574993,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
174,9.54e-05,0.02,20,0.01,1.050407327048166,0.8345107065624892,3.568596865220617,0.5910670730841284,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
175,9.54e-05,0.02,20,0.05,1.0504073342814213,0.8345107121980181,3.568596863341292,0.5910670754933269,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
176,9.54e-05,0.02,20,0.1,1.0504073386972335,0.834510712902371,3.568596862626598,0.5910670807740295,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
177,9.54e-05,0.02,30,0.01,1.0503728299375434,0.8345408965901057,3.5686500965642627,0.5910666253650464,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
178,9.54e-05,0.02,30,0.05,1.050372849474407,0.8345409002125485,3.5686500997717006,0.5910666427212327,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
179,9.54e-05,0.02,30,0.1,1.0503728610992653,0.834540903544488,3.5686501015113588,0.5910666591341555,0.7877984084880637,2.2944297082228116,22.143236074270554,0.0001888128392730706,0.0010968348480100282
180,0.0001036,0.001,5,0.01,1.0541324045722762,0.8355194301543715,3.5698489315236883,0.569566949666821,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
181,0.0001036,0.001,5,0.05,1.0541335681881192,0.835520120725481,3.569849789860899,0.5695669705956333,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
182,0.0001036,0.001,5,0.1,1.0541335682335617,0.8355201208288131,3.569849789906448,0.5695669705695048,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
183,0.0001036,0.001,10,0.01,1.054132673445711,0.8355167254443062,3.569850406620923,0.5695678493307437,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
184,0.0001036,0.001,10,0.05,1.0541326733137018,0.8355167252321122,3.5698504068021237,0.5695678494576871,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
185,0.0001036,0.001,10,0.1,1.0541326731508915,0.8355167249749548,3.5698504070125465,0.5695678496034636,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
186,0.0001036,0.001,20,0.01,1.054131638350554,0.8355165825463046,3.569852583040504,0.569568795312545,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
187,0.0001036,0.001,20,0.05,1.0541316385178479,0.8355165826458933,3.569852583059988,0.5695687953668956,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
188,0.0001036,0.001,20,0.1,1.0541316387130923,0.8355165827559042,3.569852583081548,0.569568795431071,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
189,0.0001036,0.001,30,0.01,1.0541355612223107,0.8355195960172068,3.569851131118151,0.5695690716299266,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
190,0.0001036,0.001,30,0.05,1.054135562384375,0.8355195967668407,3.5698511311002656,0.5695690713897621,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
191,0.0001036,0.001,30,0.1,1.0541355637772392,0.835519597648699,3.569851131089731,0.569569071113364,0.8036150464093795,2.27161700048852,30.034196384953592,0.001964501120110288,0.01130366566823563
192,0.0001036,0.002,5,0.01,1.0496999554021555,0.8310201417041235,3.5705202561960423,0.5729786860155411,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
193,0.0001036,0.002,5,0.05,1.0496999554466848,0.8310201416300813,3.570520256300647,0.5729786859983549,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
194,0.0001036,0.002,5,0.1,1.0496999555211048,0.8310201416036056,3.5705202564313927,0.5729786859871144,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
195,0.0001036,0.002,10,0.01,1.0496986608765149,0.8310127586099858,3.5705238772210466,0.5729828614028959,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
196,0.0001036,0.002,10,0.05,1.0496986606224994,0.8310127581466024,3.570523877602764,0.5729828617267735,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
197,0.0001036,0.002,10,0.1,1.0496986603103613,0.8310127575815993,3.570523878014682,0.5729828620715897,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
198,0.0001036,0.002,20,0.01,1.0496957974937637,0.8310130988517532,3.5705296616778908,0.5729864102215414,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
199,0.0001036,0.002,20,0.05,1.0496957979031982,0.8310130993138074,3.570529661755239,0.5729864104376987,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
200,0.0001036,0.002,20,0.1,1.0496957983544195,0.8310130998426819,3.5705296618357303,0.5729864106820795,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
201,0.0001036,0.002,30,0.01,1.0497081476792867,0.8310223521140427,3.570523222458758,0.5729854778143091,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
202,0.0001036,0.002,30,0.05,1.0497081498292704,0.8310223527721963,3.5705232225178105,0.5729854774036879,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
203,0.0001036,0.002,30,0.1,1.0497081523097676,0.8310223535241692,3.5705232226242223,0.5729854769779412,0.8036150464093795,2.27161700048852,30.034196384953592,0.0017577115285197311,0.009806019112822707
204,0.0001036,0.005,5,0.01,1.0427823863945445,0.8248489182173087,3.5682513713053674,0.5799719108376052,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016887816646562123,0.00969904435886464
205,0.0001036,0.005,5,0.05,1.0427823863361305,0.8248489182985893,3.568251371730118,0.5799719109947143,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016887816646562123,0.00969904435886464
206,0.0001036,0.005,5,0.1,1.042782386372192,0.824848918623048,3.568251372215823,0.5799719111980248,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016887816646562123,0.00969904435886464
207,0.0001036,0.005,10,0.01,1.042788047367005,0.8248233113391559,3.5682657821498163,0.579984624505008,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016887816646562123,0.00969904435886464
208,0.0001036,0.005,10,0.05,1.0427880465619703,0.8248233096015216,3.568265783055397,0.5799846254792677,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016887816646562123,0.00969904435886464
209,0.0001036,0.005,10,0.1,1.042788045641633,0.8248233077040661,3.568265783825999,0.5799846263645506,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016887816646562123,0.00969904435886464
210,0.0001036,0.005,20,0.01,1.042771459067975,0.8248351381403102,3.5682834357629662,0.580004711590594,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016198518007926937,0.009271145343032377
211,0.0001036,0.005,20,0.05,1.0427714604794007,0.8248351396149606,3.5682834359675013,0.5800047126703933,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016198518007926937,0.009271145343032377
212,0.0001036,0.005,20,0.1,1.0427714618323232,0.8248351410817696,3.5682834361225906,0.580004713816382,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016198518007926937,0.009271145343032377
213,0.0001036,0.005,30,0.01,1.0428200637250793,0.8248709213336134,3.568248555198153,0.5799948119045913,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016198518007926937,0.009271145343032377
214,0.0001036,0.005,30,0.05,1.0428200685361484,0.8248709233110676,3.5682485555833385,0.5799948118412467,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016198518007926937,0.009271145343032377
215,0.0001036,0.005,30,0.1,1.0428200735081374,0.8248709251764946,3.5682485561603166,0.5799948120696606,0.8036150464093795,2.27161700048852,30.034196384953592,0.0016198518007926937,0.009271145343032377
216,0.0001036,0.01,5,0.01,1.0379436116520022,0.8207116933110701,3.56413724821668,0.5881598660254799,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012407375495433397,0.007060333761232349
217,0.0001036,0.01,5,0.05,1.0379436107800326,0.8207116939245387,3.564137249367569,0.5881598668516961,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012407375495433397,0.007060333761232349
218,0.0001036,0.01,5,0.1,1.0379436102725703,0.8207116951720127,3.564137250503251,0.5881598677747887,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012407375495433397,0.007060333761232349
219,0.0001036,0.01,10,0.01,1.0379760129840059,0.8206688481030989,3.564172773409349,0.5881780071591834,0.8036150464093795,2.27161700048852,30.034196384953592,0.0011373427537480615,0.006632434745400086
220,0.0001036,0.01,10,0.05,1.0379760110420053,0.8206688440847777,3.564172774956301,0.5881780098278853,0.8036150464093795,2.27161700048852,30.034196384953592,0.0011373427537480615,0.006632434745400086
221,0.0001036,0.01,10,0.1,1.0379760091490686,0.8206688403593185,3.564172775718524,0.5881780121070094,0.8036150464093795,2.27161700048852,30.034196384953592,0.0011373427537480615,0.006632434745400086
222,0.0001036,0.01,20,0.01,1.0379240632260867,0.8206754519846796,3.564208946462564,0.5882467741165176,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012407375495433397,0.007060333761232349
223,0.0001036,0.01,20,0.05,1.0379240675151928,0.8206754536266221,3.5642089463791966,0.5882467779141832,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012407375495433397,0.007060333761232349
224,0.0001036,0.01,20,0.1,1.037924070955789,0.820675455302777,3.564208946032057,0.5882467818009465,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012407375495433397,0.007060333761232349
225,0.0001036,0.01,30,0.01,1.0380404898383857,0.8207713672798534,3.5640890583742104,0.5882115177991967,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012752024814750992,0.007167308515190415
226,0.0001036,0.01,30,0.05,1.0380404986867118,0.8207713687929755,3.56408905856051,0.5882115206831098,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012752024814750992,0.007167308515190415
227,0.0001036,0.01,30,0.1,1.038040506405633,0.8207713703636925,3.5640890591422103,0.5882115246170725,0.8036150464093795,2.27161700048852,30.034196384953592,0.0012752024814750992,0.007167308515190415
228,0.0001036,0.02,5,0.01,1.0356827124606736,0.8190061044295903,3.5592329106076273,0.6003547128515075,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
229,0.0001036,0.02,5,0.05,1.035682706000614,0.8190061019425525,3.559232913900876,0.6003547169138589,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
230,0.0001036,0.02,5,0.1,1.0356827026472897,0.8190061026857779,3.5592329164342544,0.6003547210004619,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
231,0.0001036,0.02,10,0.01,1.0357771487171938,0.8189599555061106,3.5593128254342927,0.6003719195028686,0.8036150464093795,2.27161700048852,30.034196384953592,0.0006548337067034293,0.0038510911424903724
232,0.0001036,0.02,10,0.05,1.0357771463218879,0.8189599486158059,3.5593128285193445,0.6003719306497923,0.8036150464093795,2.27161700048852,30.034196384953592,0.0006548337067034293,0.0038510911424903724
233,0.0001036,0.02,10,0.1,1.0357771445672355,0.8189599424241231,3.559312828404843,0.6003719405156503,0.8036150464093795,2.27161700048852,30.034196384953592,0.0006548337067034293,0.0038510911424903724
234,0.0001036,0.02,20,0.01,1.0356626085260459,0.8189310831129223,3.5593676775414207,0.6005543307966943,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
235,0.0001036,0.02,20,0.05,1.035662630715727,0.8189311002112909,3.559367675678536,0.6005543514207867,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
236,0.0001036,0.02,20,0.1,1.0356626439065983,0.8189311109400533,3.559367672864797,0.6005543697751482,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
237,0.0001036,0.02,30,0.01,1.035877352853759,0.8191606496119246,3.559027736969046,0.6004546112021066,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
238,0.0001036,0.02,30,0.05,1.0358773787512456,0.8191606615349061,3.5590277277762157,0.6004546367065787,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
239,0.0001036,0.02,30,0.1,1.0358773951773703,0.8191606690991677,3.5590277233378473,0.6004546629980967,0.8036150464093795,2.27161700048852,30.034196384953592,0.00013785972772703775,0.0008557980316645272
240,0.0001118,0.001,5,0.01,1.0603238994483313,0.8373066130418926,3.5620451172731427,0.5794342281214833,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
241,0.0001118,0.001,5,0.05,1.0603254848468753,0.8373095325275383,3.5620436328906533,0.5794334449715477,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
242,0.0001118,0.001,5,0.1,1.0603254850129125,0.8373095328282042,3.5620436329690257,0.5794334450116126,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
243,0.0001118,0.001,10,0.01,1.060324012128532,0.8373046833726068,3.5620482688964374,0.5794360941693857,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
244,0.0001118,0.001,10,0.05,1.0603240118703734,0.8373046828417637,3.5620482689767154,0.5794360942916432,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
245,0.0001118,0.001,10,0.1,1.060324011558157,0.8373046822227996,3.562048269070029,0.5794360944360729,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
246,0.0001118,0.001,20,0.01,1.0603239658391554,0.8373064329335543,3.562048654457689,0.5794362040718745,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
247,0.0001118,0.001,20,0.05,1.060323965466559,0.8373064327956857,3.5620486548078776,0.5794362043883572,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
248,0.0001118,0.001,20,0.1,1.0603239650368015,0.8373064326515979,3.562048655206928,0.5794362047475644,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
249,0.0001118,0.001,30,0.01,1.06032316819125,0.8373055705752069,3.5620485136498217,0.5794378990339111,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
250,0.0001118,0.001,30,0.05,1.0603231685532934,0.8373055709632177,3.5620485141881777,0.5794378993376902,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
251,0.0001118,0.001,30,0.1,1.0603231689747703,0.8373055714123693,3.5620485148247725,0.5794378996904412,0.8646446355817112,2.4603893164327753,38.08510638297872,0.002016182517575275,0.011309716380890757
252,0.0001118,0.002,5,0.01,1.055207515797068,0.8320168663994987,3.5628893138597837,0.5836076842755394,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
253,0.0001118,0.002,5,0.05,1.055207516018654,0.8320168665281868,3.5628893140050466,0.5836076843740096,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
254,0.0001118,0.002,5,0.1,1.055207516273745,0.8320168666798538,3.5628893141589653,0.5836076844673116,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
255,0.0001118,0.002,10,0.01,1.0552068614230685,0.832000906609381,3.5629077968203857,0.5836213843842959,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0015917230401910067,0.008775477191847299
256,0.0001118,0.002,10,0.05,1.0552068609254888,0.8320009055095228,3.562907797036554,0.583621384795132,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0015917230401910067,0.008775477191847299
257,0.0001118,0.002,10,0.1,1.0552068603422393,0.8320009043034974,3.562907797272008,0.5836213852586433,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0015917230401910067,0.008775477191847299
258,0.0001118,0.002,20,0.01,1.0552052940341436,0.8320086809385426,3.5629033158587293,0.58361866154337,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
259,0.0001118,0.002,20,0.05,1.0552052933635077,0.8320086807429563,3.5629033166040744,0.5836186623215833,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
260,0.0001118,0.002,20,0.1,1.0552052926435764,0.8320086805956243,3.562903317385085,0.583618663139108,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
261,0.0001118,0.002,30,0.01,1.0552043123418355,0.8320072251031907,3.5629063241452688,0.5836282467043844,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
262,0.0001118,0.002,30,0.05,1.0552043131765603,0.8320072262751199,3.5629063253432816,0.5836282475690906,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
263,0.0001118,0.002,30,0.1,1.0552043140822487,0.8320072275347405,3.5629063266854497,0.5836282485136199,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0018570102135561746,0.010393076674215464
264,0.0001118,0.005,5,0.01,1.0470710139848218,0.8248252577983449,3.560195086369396,0.5921397665554141,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
265,0.0001118,0.005,5,0.05,1.0470710143053317,0.824825257818565,3.560195086765135,0.5921397670601757,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
266,0.0001118,0.005,5,0.1,1.04707101460488,0.8248252578347458,3.560195087101744,0.592139767491501,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
267,0.0001118,0.005,10,0.01,1.0470759301590535,0.8247957074158229,3.5602813920128993,0.5922090689826167,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
268,0.0001118,0.005,10,0.05,1.0470759288478715,0.82479570385291,3.56028139274335,0.5922090707552797,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
269,0.0001118,0.005,10,0.1,1.047075927456614,0.8247957005313465,3.5602813933908486,0.5922090725381685,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
270,0.0001118,0.005,20,0.01,1.0470675691636624,0.8248073677792804,3.560230004075905,0.5921864151709957,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
271,0.0001118,0.005,20,0.05,1.0470675675556818,0.8248073672753451,3.5602300058280534,0.5921864175793045,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
272,0.0001118,0.005,20,0.1,1.0470675661370632,0.824807367107423,3.5602300072461266,0.5921864197879595,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
273,0.0001118,0.005,30,0.01,1.0470678983580397,0.8248031362306147,3.560259759450102,0.5922307219083008,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
274,0.0001118,0.005,30,0.05,1.0470679007360577,0.824803139491628,3.560259762645733,0.59223072500372,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
275,0.0001118,0.005,30,0.1,1.047067902858943,0.8248031424652756,3.560259765727396,0.5922307280278554,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0013264358668258391,0.007238757683597542
276,0.0001118,0.01,5,0.01,1.041043035728128,0.8200245022107573,3.555413280713782,0.6021527795561041,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006897466507494363,0.003450878895718753
277,0.0001118,0.01,5,0.05,1.0410430359919947,0.8200245017560451,3.555413281548728,0.6021527817312374,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006897466507494363,0.003450878895718753
278,0.0001118,0.01,5,0.1,1.0410430360258947,0.8200245013086375,3.555413282057877,0.6021527835046029,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006897466507494363,0.003450878895718753
279,0.0001118,0.01,10,0.01,1.0410502962511825,0.8200108769350924,3.5556263128073358,0.6023283747498461,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006366892160764027,0.0032621589561091335
280,0.0001118,0.01,10,0.05,1.0410502933042112,0.8200108715293071,3.5556263145780447,0.6023283805859558,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006366892160764027,0.0032621589561091335
281,0.0001118,0.01,10,0.1,1.041050290633031,0.8200108676252058,3.5556263156021792,0.6023283856576483,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006366892160764027,0.0032621589561091335
282,0.0001118,0.01,20,0.01,1.0410402993704877,0.820015342095583,3.5554473316183772,0.6022583716398727,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006632179334129195,0.003477838887091556
283,0.0001118,0.01,20,0.05,1.0410402961360965,0.8200153417827284,3.5554473343278565,0.6022583782556877,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006632179334129195,0.003477838887091556
284,0.0001118,0.01,20,0.1,1.0410402939562973,0.8200153426882275,3.5554473354296414,0.602258384073841,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006632179334129195,0.003477838887091556
285,0.0001118,0.01,30,0.01,1.041039635866094,0.8199868960671506,3.555555368035703,0.6023550103295622,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006632179334129195,0.003477838887091556
286,0.0001118,0.01,30,0.05,1.041039642472318,0.8199869043641492,3.5555553741350896,0.6023550199199759,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006632179334129195,0.003477838887091556
287,0.0001118,0.01,30,0.1,1.0410396470323744,0.819986910275646,3.5555553786901797,0.6023550287087341,0.8646446355817112,2.4603893164327753,38.08510638297872,0.0006632179334129195,0.003477838887091556
288,0.0001118,0.02,5,0.01,1.0380303269522135,0.818017708414048,3.5498822803834718,0.6169698269526592,0.8646446355817112,2.4649162516976006,38.08510638297872,0.0003714020427112349,0.0019141593874689958
289,0.0001118,0.02,5,0.05,1.0380303286545147,0.8180177036558007,3.5498822818056452,0.6169698391295974,0.8646446355817112,2.4649162516976006,38.08510638297872,0.0003714020427112349,0.0019141593874689958
290,0.0001118,0.02,5,0.1,1.0380303286186956,0.8180176999999598,3.5498822822851857,0.6169698480235103,0.8646446355817112,2.4649162516976006,38.08510638297872,0.0003714020427112349,0.0019141593874689958
291,0.0001118,0.02,10,0.01,1.0380268576368252,0.817991652309695,3.5503051586896452,0.6173244132987532,0.8646446355817112,2.4649162516976006,38.08510638297872,0.0003714020427112349,0.0019141593874689958
